GO:0000015 phosphopyruvate hydratase complex	945032
GO:0000177 cytoplasmic exosome (RNase complex)	945641
GO:0000178 exosome (RNase complex)	945641
GO:0000229 cytoplasmic chromosome	946141	948292
GO:0000502 proteasome complex	944774	945082	945083	948429	948430
GO:0000796 condensin complex	945549
GO:0000935 division septum	945487	948428	1450253	2847682
GO:0002189 ribose phosphate diphosphokinase complex	945772
GO:0005576 extracellular region	945032	945646	945648	945745	946175	946363	946428	946540	946595	947302	947837	948046	948752	949101
GO:0005615 extracellular space	947302
GO:0005618 cell wall	944843	944896	945143	945897	946175	946252	946490	947728	947842	947905	947969	948789	948908
GO:0005622 intracellular anatomical structure	944744	944748	944749	944750	944753	944757	944759	944760	944761	944762	944764	944768	944770	944774	944775	944777	944778	944780	944782	944786	944789	944790	944791	944794	944796	944797	944798	944805	944806	944807	944810	944811	944813	944816	944817	944818	944821	944831	944832	944834	944838	944839	944840	944844	944846	944849	944850	944852	944854	944857	944858	944862	944864	944865	944866	944869	944873	944874	944877	944878	944879	944881	944882	944883	944885	944887	944888	944889	944895	944901	944905	944919	944922	944923	944925	944927	944928	944937	944938	944939	944943	944953	944954	944955	944958	944960	944966	944972	944983	944984	944986	944987	944988	944989	944991	944993	945001	945003	945012	945013	945017	945021	945023	945031	945032	945034	945038	945044	945046	945048	945051	945054	945060	945063	945064	945065	945066	945067	945068	945069	945071	945072	945074	945076	945081	945082	945083	945085	945087	945091	945096	945097	945098	945099	945101	945104	945105	945106	945113	945125	945134	945135	945142	945149	945150	945152	945153	945154	945158	945181	945184	945187	945190	945196	945198	945211	945215	945217	945218	945220	945221	945225	945226	945227	945229	945230	945233	945235	945237	945239	945246	945258	945260	945261	945271	945272	945276	945279	945281	945282	945283	945284	945288	945290	945292	945293	945294	945295	945297	945302	945303	945307	945310	945312	945313	945314	945316	945317	945323	945332	945333	945339	945351	945354	945357	945358	945366	945369	945372	945376	945378	945380	945382	945383	945385	945387	945389	945390	945394	945396	945398	945399	945402	945406	945412	945415	945421	945424	945425	945427	945432	945437	945442	945444	945445	945446	945449	945451	945452	945454	945456	945465	945469	945470	945472	945483	945484	945490	945500	945503	945505	945506	945509	945510	945514	945517	945520	945527	945528	945532	945533	945535	945536	945537	945539	945542	945548	945549	945550	945551	945552	945553	945555	945556	945557	945564	945566	945567	945568	945570	945574	945578	945590	945591	945599	945600	945605	945609	945611	945612	945618	945625	945631	945632	945633	945634	945635	945636	945637	945641	945642	945645	945650	945651	945654	945656	945657	945663	945667	945669	945671	945672	945674	945676	945681	945683	945686	945687	945690	945693	945695	945697	945702	945718	945729	945730	945731	945738	945740	945741	945742	945744	945747	945748	945749	945752	945753	945754	945756	945758	945763	945764	945765	945766	945768	945769	945771	945772	945778	945785	945787	945793	945794	945795	945807	945813	945816	945824	945827	945829	945833	945834	945837	945838	945839	945840	945842	945846	945848	945851	945853	945854	945855	945860	945862	945864	945865	945869	945870	945874	945876	945879	945880	945887	945891	945904	945906	945908	945916	945947	945950	945956	945964	945969	945978	945979	945980	945987	945998	946003	946017	946030	946031	946032	946043	946046	946053	946054	946058	946059	946064	946069	946070	946071	946073	946074	946084	946085	946086	946090	946091	946092	946099	946106	946116	946117	946122	946128	946129	946132	946141	946147	946149	946151	946153	946159	946161	946162	946164	946165	946169	946173	946176	946177	946178	946179	946182	946185	946190	946195	946199	946204	946207	946209	946210	946222	946223	946225	946227	946229	946230	946231	946233	946234	946240	946244	946248	946249	946254	946256	946265	946278	946283	946286	946291	946298	946304	946315	946318	946319	946324	946327	946328	946331	946333	946334	946336	946337	946339	946348	946349	946356	946357	946358	946361	946362	946364	946367	946368	946369	946370	946371	946378	946379	946380	946384	946385	946392	946393	946394	946396	946398	946400	946401	946404	946405	946407	946408	946410	946415	946424	946425	946429	946430	946431	946433	946434	946441	946447	946452	946453	946456	946457	946459	946472	946480	946481	946486	946489	946493	946500	946508	946510	946515	946516	946521	946527	946531	946534	946538	946541	946544	946546	946548	946549	946551	946552	946554	946556	946560	946562	946563	946572	946573	946592	946593	946597	946598	946605	946607	946609	946610	946612	946614	946618	946620	946624	946626	946627	946632	946633	946634	946636	946643	946646	946647	946648	946651	946653	946654	946663	946665	946670	946674	946676	946677	946680	946690	946691	946694	946695	946702	946708	946713	946714	946724	946727	946729	946732	946733	946735	946736	946740	946747	946751	946755	946759	946762	946767	946768	946771	946772	946775	946778	946781	946783	946785	946794	946796	946797	946799	946800	946802	946804	946805	946806	946813	946814	946815	946829	946831	946837	946841	946850	946852	946858	946873	946877	946878	946879	946880	946881	946885	946886	946888	946892	946903	946906	946908	946910	946912	946913	946914	946924	946926	946932	946936	946941	946942	946946	946949	946950	946952	946953	946955	946957	946960	946963	946969	946973	946974	946975	946977	946979	946983	946985	946988	946989	946991	946993	946995	946999	947002	947004	947006	947008	947014	947016	947017	947018	947022	947024	947031	947032	947033	947036	947037	947038	947039	947041	947042	947043	947047	947049	947050	947051	947055	947059	947062	947066	947067	947068	947072	947077	947079	947081	947083	947084	947087	947088	947089	947092	947096	947097	947099	947101	947102	947103	947105	947107	947114	947115	947117	947119	947120	947121	947124	947129	947130	947143	947144	947149	947153	947155	947157	947160	947162	947168	947170	947172	947175	947176	947178	947181	947188	947195	947196	947197	947203	947206	947210	947211	947214	947228	947229	947230	947234	947239	947242	947251	947257	947263	947266	947267	947270	947271	947272	947273	947278	947280	947282	947283	947284	947285	947286	947289	947296	947298	947299	947300	947301	947306	947311	947318	947324	947334	947353	947358	947359	947362	947364	947366	947369	947371	947372	947375	947376	947378	947380	947382	947384	947385	947386	947388	947389	947390	947393	947394	947395	947397	947400	947404	947407	947408	947413	947414	947415	947419	947420	947423	947424	947426	947427	947429	947430	947433	947439	947441	947442	947443	947444	947445	947446	947449	947457	947460	947461	947465	947471	947474	947482	947493	947494	947495	947497	947498	947499	947501	947506	947511	947512	947514	947519	947524	947526	947527	947528	947532	947537	947540	947544	947548	947552	947555	947560	947567	947569	947570	947572	947577	947578	947581	947582	947584	947589	947590	947610	947615	947620	947623	947624	947630	947633	947635	947639	947644	947648	947653	947655	947664	947665	947666	947669	947670	947672	947674	947677	947679	947680	947682	947684	947685	947686	947687	947688	947689	947691	947692	947694	947695	947696	947697	947703	947708	947709	947715	947717	947718	947719	947721	947723	947724	947725	947726	947742	947744	947745	947749	947750	947753	947754	947755	947758	947759	947761	947775	947776	947779	947780	947782	947783	947784	947788	947789	947791	947792	947793	947794	947795	947797	947798	947800	947801	947802	947803	947804	947805	947806	947807	947808	947809	947810	947811	947813	947814	947815	947816	947817	947818	947819	947820	947821	947823	947825	947828	947838	947839	947844	947845	947846	947847	947848	947851	947852	947853	947854	947856	947859	947861	947862	947864	947867	947874	947875	947881	947882	947887	947890	947894	947895	947896	947903	947904	947906	947909	947911	947912	947913	947914	947916	947922	947923	947925	947927	947931	947932	947934	947935	947939	947940	947944	947946	947954	947955	947958	947968	947970	947974	947978	947979	947985	947996	947998	948005	948007	948010	948012	948014	948016	948027	948037	948041	948044	948052	948054	948055	948067	948069	948070	948074	948079	948080	948087	948094	948096	948099	948102	948103	948107	948113	948115	948117	948119	948123	948124	948125	948126	948130	948131	948132	948134	948135	948136	948138	948139	948141	948144	948147	948154	948155	948156	948157	948158	948159	948160	948162	948163	948164	948171	948178	948182	948183	948192	948200	948204	948209	948211	948216	948217	948218	948221	948222	948225	948226	948229	948233	948234	948241	948242	948243	948244	948245	948246	948247	948248	948249	948250	948251	948252	948253	948254	948256	948257	948258	948260	948263	948267	948269	948274	948277	948278	948284	948285	948286	948289	948290	948292	948297	948299	948310	948313	948318	948321	948323	948324	948325	948326	948331	948335	948338	948342	948346	948347	948348	948349	948355	948356	948358	948360	948361	948362	948363	948364	948369	948370	948375	948378	948382	948384	948391	948393	948394	948396	948397	948400	948401	948402	948403	948404	948405	948406	948409	948412	948414	948415	948416	948419	948420	948423	948424	948425	948426	948427	948429	948430	948431	948432	948433	948434	948435	948437	948438	948439	948440	948444	948447	948452	948453	948454	948455	948456	948457	948460	948461	948462	948463	948464	948469	948470	948477	948479	948482	948483	948484	948485	948487	948488	948489	948490	948491	948492	948493	948496	948497	948498	948499	948500	948501	948502	948503	948505	948512	948513	948520	948522	948523	948524	948531	948535	948537	948542	948544	948545	948549	948552	948553	948555	948556	948558	948559	948563	948564	948566	948567	948568	948570	948572	948584	948585	948588	948595	948607	948608	948610	948621	948631	948636	948638	948639	948640	948643	948645	948652	948653	948655	948658	948660	948661	948665	948666	948667	948668	948670	948672	948674	948675	948680	948684	948686	948688	948689	948691	948692	948693	948694	948695	948698	948705	948706	948710	948711	948715	948716	948720	948721	948722	948723	948724	948726	948731	948734	948741	948748	948751	948752	948753	948755	948757	948762	948766	948767	948771	948773	948774	948777	948778	948785	948787	948791	948793	948796	948813	948817	948823	948824	948825	948827	948829	948831	948851	948853	948855	948857	948864	948865	948869	948872	948874	948877	948878	948882	948887	948891	948892	948894	948897	948898	948899	948901	948902	948909	948910	948911	948913	948915	948916	948917	948918	948920	948922	948924	948926	948930	948950	948951	948967	948971	948977	948979	948986	948987	948997	949000	949002	949004	949008	949014	949020	949024	949025	949031	949035	949037	949038	949040	949045	949047	949051	949053	949054	949057	949060	949064	949065	949080	949085	949086	949087	949088	949095	949097	949116	949130	949131	949134	1450238	1450243	1450249	1450295	2847699	2847707	2847741	2847752	2847756	2847759	2847764	2847768	5061513	14678509
GO:0005634 nucleus	944877	945105	946441	947471	948787
