GO:0000003 reproduction	944778	944783	944786	944799	944803	944823	944873	944982	945099	945241	945552	945924	946033	946322	946534	946661	946662	946869	946992	947227	947293	947335	947404	947490	947643	947693	948313	948420	948428	948588	948683	948727
GO:0000018 regulation of DNA recombination	947206	947299	947697	948585	948691
GO:0000023 maltose metabolic process	947923	949131
GO:0000025 maltose catabolic process	947923
GO:0000027 ribosomal large subunit assembly	945152	945190	945618	945657	946318	946941	946983	947055	947087	947096	947153	947229	947674	947688	947689	947784	947797	947800	947803	947806	947807	947810	947817	947819	947820	948369	948483	948484
GO:0000028 ribosomal small subunit assembly	944759	944939	945536	947036	947101	947103	947577	947680	947686	947688	947792	947793	947795	947801	947802	947808	947811	947814	947846	947874
GO:0000032 cell wall mannoprotein biosynthetic process	944840
GO:0000041 transition metal ion transport	944856	945108	945180	945181	945189	945191	945193	945201	945209	945214	945250	945348	945362	945420	945649	945843	945910	946015	946106	946246	946268	946288	946341	946372	946374	946375	946407	946410	946427	946500	946692	946697	946703	946709	946714	946816	946838	946890	946899	947035	947078	947510	947521	947538	947582	947676	947839	947919	947972	947981	947986	947987	947989	947990	948009	948056	948062	948063	948064	948065	948315	948351	948413	948468	948579	948783	948826	948891	948956	949042	949078	4056042
GO:0000050 urea cycle	947590
GO:0000052 citrulline metabolic process	944844	945826	948774
GO:0000053 argininosuccinate metabolic process	947590
GO:0000096 sulfur amino acid metabolic process	945091	945221	945771	945937	946143	946185	946240	946284	946502	946505	946573	946831	946875	946877	946888	946993	947168	947231	947239	947275	947628	947939	948126	948310	948323	948432	948433	948434	948435	948513	948522	948542	2847723
GO:0000097 sulfur amino acid biosynthetic process	945221	945771	945937	946143	946240	946284	946502	946573	946875	946877	946888	947168	947231	947239	947939	948126	948310	948323	948432	948433	948434	948435	948513	948522	948542
GO:0000098 sulfur amino acid catabolic process	945091	946240	946831	947628	2847723
GO:0000101 sulfur amino acid transport	944808	944893	944894	944896	945504	946081	946238	946422	947065	948175	948445	948656	948833	949052	949105
GO:0000103 sulfate assimilation	946875	947217	947219	947221	947230	947231	947239	948728
GO:0000105 histidine biosynthetic process	945221	946515	946516	946521	946531	946544	946547	946549	946551	946552
GO:0000154 rRNA modification	944806	944938	944939	945239	945378	945564	945637	945701	945816	945840	945993	946249	946262	946340	946348	946691	947087	947242	947243	947260	947283	947589	947664	947689	947789	947977	948005	948012	948250	948519	948694	948892
GO:0000160 phosphorelay signal transduction system	944987	945003	945044	945046	945233	945302	945369	945595	945683	945697	945788	945795	945855	945879	945978	946182	946199	946265	946326	946351	946393	946394	946401	946424	946486	946487	946605	946611	946717	946723	946744	946815	946841	946844	946948	947008	947010	947013	947042	947079	947174	947181	947186	947255	947272	947320	947327	947395	947441	947444	947887	947913	947928	948178	948184	948195	948360	948361	948404	948405	948505	948506	948609	948631	948632	948639	948640	948653	948870	948874	948886	948922	948993	949011	949024	949027	949081	949113
GO:0000162 tryptophan biosynthetic process	945109	945424	945519	945768	945846	945856	946204	946521	947873
GO:0000255 allantoin metabolic process	944972	945134	945141	945146	945150	948342
GO:0000256 allantoin catabolic process	944972	945134	945141	945146	945150	948342
GO:0000270 peptidoglycan metabolic process	944791	944799	944813	944814	944818	944843	944874	944910	944964	945210	945222	945238	945240	945241	945273	945292	945313	945428	945441	945450	945455	945487	945494	945538	945541	945543	945546	945655	945660	945664	945666	945671	945694	945756	945863	945969	946013	946100	946153	946174	946301	946321	946322	946324	946376	946438	946518	946662	946686	946810	946812	946893	946904	946916	947028	947152	947184	947293	947539	947551	947663	947692	947693	947703	947728	947907	948097	948246	948467	948470	948536	948683	948752	948877	948908
GO:0000271 polysaccharide biosynthetic process	944789	944815	944840	944879	945005	945143	945154	945179	945180	945210	945235	945275	945276	945334	945344	945354	945360	945526	945539	945624	945730	945785	945994	946216	946376	946471	946543	946550	946553	946555	946556	946557	946558	946559	946560	946561	946562	946563	946564	946565	946567	946569	946570	946571	946573	946574	946578	946579	946580	946581	946583	946588	946686	946693	946847	946944	947041	947054	947117	947176	947297	947375	947409	947482	947523	947548	947587	947683	947711	947717	947734	947923	947932	947940	947942	948045	948047	948050	948051	948053	948058	948059	948068	948077	948134	948135	948136	948142	948143	948144	948145	948146	948147	948148	948149	948150	948151	948155	948246	948293	948294	948296	948298	948299	948300	948301	948458	948526	948527	948533	948534	948629	948789	948821	948888	948977	949048	949107	949134	1450282	2847677	2847764
GO:0000272 polysaccharide catabolic process	944949	946231	946682	946886	947319	947837	947922	947923	947931	947941	948046	948088	949131
GO:0000302 response to reactive oxygen species	944953	944974	945340	945343	945657	945658	945758	945762	945883	945904	946051	946068	946081	946092	946469	946480	946484	946592	946749	946968	947241	947255	947398	947420	947493	947540	947835	948038	948403	948414	948415	948431	948515	948670	948708	949054	2847752
GO:0000303 response to superoxide	944953	945343	947241	948403	948414	948415	949054
GO:0000305 response to oxygen radical	944953	945343	947241	948403	948414	948415	949054
GO:0000372 Group I intron splicing	947845
GO:0000375 RNA splicing, via transesterification reactions	947845
GO:0000376 RNA splicing, via transesterification reactions with guanosine as nucleophile	947845
GO:0000394 RNA splicing, via endonucleolytic cleavage and ligation	948858
GO:0000413 protein peptidyl-prolyl isomerization	944807	944812	945081	946056	947850	947859	947870	948285	948726	949038
GO:0000451 rRNA 2'-O-methylation	947283	947664	947689	948694
GO:0000453 enzyme-directed rRNA 2'-O-methylation	947283	947664	947689	948694
GO:0000455 enzyme-directed rRNA pseudouridine synthesis	945378	945637	945701	945840	946262	947087	947242	948519
GO:0000462 maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	947792	948444
GO:0000469 cleavage involved in rRNA processing	946430
GO:0000470 maturation of LSU-rRNA	948483
GO:0000478 endonucleolytic cleavage involved in rRNA processing	946430
GO:0000715 nucleotide-excision repair, DNA damage recognition	945681
GO:0000716 transcription-coupled nucleotide-excision repair, DNA damage recognition	945681
GO:0000719 photoreactive repair	947005
GO:0000724 double-strand break repair via homologous recombination	947105	947286	947287	947294
GO:0000725 recombinational repair	946227	946369	946371	946378	947105	947286	947287	947294	948292	948347	948570	948912
GO:0000731 DNA synthesis involved in DNA repair	944772	944922	945100	945498	945746	946359	948209	948218
GO:0000737 DNA catabolic process, endonucleolytic	947229
GO:0000738 DNA catabolic process, exonucleolytic	946529	947229	2847752
GO:0000746 conjugation	945472	945533	945571
GO:0000819 sister chromatid segregation	945272	945549	947499	947501
GO:0000820 regulation of glutamine family amino acid metabolic process	947552	947861
GO:0000821 regulation of arginine metabolic process	947861
GO:0000902 cell morphogenesis	944791	944799	944813	944814	944818	944843	944874	944910	945222	945238	945240	945273	945313	945390	945441	945450	945455	945487	945541	945666	945671	945744	945756	946153	946174	946321	946322	946324	946518	946534	946662	946904	946992	947152	947379	947551	947655	947663	947693	947703	947728	947756	947907	948246	948467	948470	948536	948588	948752
GO:0000910 cytokinesis	944778	944783	944786	944799	944803	944823	944873	944971	944982	945099	945241	945552	945740	945741	945744	945924	946033	946228	946322	946421	946534	946661	946662	946869	946916	946992	947227	947293	947335	947404	947490	947527	947643	947693	947930	948158	948313	948358	948420	948428	948588	948683	948727
GO:0000917 division septum assembly	944786	944799	944823	944873	945552	945740	945741	945744	946228	946869	947335	947404	948158	948358	948420	948428
GO:0000918 division septum site selection	945740	948158
GO:0000920 septum digestion after cytokinesis	945102	946376	947011	947352	948129	948727
GO:0000921 septin ring assembly	947404
GO:0000966 RNA 5'-end processing	945641	947439	947688	948215
GO:0000967 rRNA 5'-end processing	945641	947439	947688
GO:0001101 response to acid chemical	945091	945103	945297	946338	946399	946667	947628	947958	947997	948021	948259	948656	948708	948884	948898	949051	2847723
GO:0001121 bacterial transcription	947210	947567	947682	947697	947970	948327	948824
GO:0001123 transcription initiation from bacterial-type RNA polymerase promoter	947210	947567	947970	948824
GO:0001124 transcription elongation from bacterial-type RNA polymerase promoter	948327
GO:0001125 transcription termination from bacterial-type RNA polymerase promoter	947682
GO:0001407 glycerophosphodiester transmembrane transport	947953	947957	947959	947962
GO:0001510 RNA methylation	944806	944938	944939	945239	945260	945547	945564	945816	946249	946340	946348	946691	946800	947047	947066	947099	947124	947143	947243	947260	947283	947589	947664	947689	947789	947977	948005	948012	948119	948161	948222	948248	948250	948610	948694	948892	948924	949004	949112
GO:0001514 selenocysteine incorporation	948103	948124
GO:0001522 pseudouridine synthesis	945378	945637	945701	945840	946262	946699	946793	947004	947087	947214	947242	947687	948519
GO:0001539 cilium or flagellum-dependent cell motility	944966	945037	945463	945482	945609	945636	945639	945646	945647	945648	945678	945793	945813	945835	945904	945909	945930	946075	946290	946298	946300	946366	946392	946393	946401	946402	946423	946428	946429	946433	946442	946443	946446	946448	946449	946451	946454	946456	946457	946458	946471	946687	946833	946984	946996	947090	947091	947422	947456	947489	947533	947534	947564	947609	948042	948477	948666	948667	948680	948884	949101
GO:0001558 regulation of cell growth	944843	945190	945482	946726	947252	947638	947639	948233	948739	948747
GO:0001561 fatty acid alpha-oxidation	946845
GO:0001676 long-chain fatty acid metabolic process	944895	946327	946796
GO:0001680 tRNA 3'-terminal CCA addition	947553
GO:0001682 tRNA 5'-leader removal	948215
GO:0001731 formation of translation preinitiation complex	947058
GO:0001762 beta-alanine transport	948725
GO:0001887 selenium compound metabolic process	946185	946768	947063
GO:0001896 autolysis	945936	946534
GO:0001897 cytolysis by symbiont of host cells	945745
GO:0001906 cell killing	945745	946102	946510	947539	947545
GO:0001907 killing by symbiont of host cells	945745	946102	947539	947545
GO:0001932 regulation of protein phosphorylation	946400	947010	947013	947619	947721	948884
GO:0001934 positive regulation of protein phosphorylation	946400	947013	947721
GO:0002047 phenazine biosynthetic process	945109
GO:0002097 tRNA wobble base modification	944846	944889	944905	945023	945547	945601	945690	946053	946380	946387	946609	946800	947027	947031	947063	947124	947844	947852	947853	947974	948222	948248	949004	949130
GO:0002098 tRNA wobble uridine modification	945023	945547	945601	945690	946380	946387	946609	946800	947063	947124	947844	947852	947853	947974	948222	948248	949004
GO:0002099 tRNA wobble guanine modification	944905	949130
GO:0002100 tRNA wobble adenosine to inosine editing	947027
GO:0002101 tRNA wobble cytosine modification	944889	946053
GO:0002128 tRNA nucleoside ribose methylation	948119	948161	948610	948924
GO:0002130 wobble position ribose methylation	948119
GO:0002131 wobble position cytosine ribose methylation	948119
GO:0002132 wobble position uridine ribose methylation	948119
GO:0002136 tRNA wobble base lysidine biosynthesis	944889
GO:0002143 tRNA wobble position uridine thiolation	945023	945690	947844	947852	947853	947974
GO:0002181 cytoplasmic translation	945536	946122	947058	947803	947820	948690
GO:0002183 cytoplasmic translational initiation	947058
GO:0002184 cytoplasmic translational termination	946122
GO:0002188 translation reinitiation	947058
